field_id,date,recommendation,insight,risk_level,soil_status,pest_status
field_04,2025-09-12,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Выявлен Серая зерновая совка (тяжесть 1/10).
field_04,2025-09-13,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_04,2025-09-14,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-09-15,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-09-16,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-09-17,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-09-18,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_04,2025-09-19,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_04,2025-09-20,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-09-21,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-09-22,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-09-23,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_04,2025-09-24,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 4/10).
field_04,2025-09-25,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Септориоз (тяжесть 4/10).
field_04,2025-09-26,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Септориоз (тяжесть 3/10).
field_04,2025-09-27,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Бурая ржавчина (тяжесть 2/10).
field_04,2025-09-28,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_04,2025-09-29,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-09-30,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Активности вредителей не обнаружено.
field_05,2025-05-01,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (27%).,Активности вредителей не обнаружено.
field_05,2025-05-02,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (24%).,Активности вредителей не обнаружено.
field_05,2025-05-03,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (21%).,Активности вредителей не обнаружено.
field_05,2025-05-04,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (19%).,Активности вредителей не обнаружено.
field_05,2025-05-05,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (15%),Активности вредителей не обнаружено.
field_05,2025-05-06,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (14%),Выявлен Бурая ржавчина (тяжесть 2/10).
field_05,2025-05-07,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 11%,Выявлен Септориоз (тяжесть 3/10).
field_05,2025-05-08,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Активности вредителей не обнаружено.
field_05,2025-05-09,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (13%),Выявлен Хлебная блошка (тяжесть 4/10).
field_05,2025-05-10,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (12%),Выявлен Бурая ржавчина (тяжесть 1/10).
field_05,2025-05-11,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Активности вредителей не обнаружено.
field_05,2025-05-12,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 10%,Активности вредителей не обнаружено.
field_05,2025-05-13,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-05-14,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,🚨 Вспышка! Хлебная блошка превысил ЭПВ (7/10).
field_05,2025-05-15,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Хлебная блошка (тяжесть 4/10).
field_05,2025-05-16,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-05-17,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Хлебная блошка (тяжесть 2/10).
field_05,2025-05-18,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-05-19,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Хлебная блошка (тяжесть 3/10).
field_05,2025-05-20,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Септориоз (тяжесть 5/10).
field_05,2025-05-21,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,🚨 Вспышка! Хлебная блошка превысил ЭПВ (6/10).
field_05,2025-05-22,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Хлебная блошка (тяжесть 5/10).
field_05,2025-05-23,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Хлебная блошка (тяжесть 3/10).
field_05,2025-05-24,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-05-25,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-05-26,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-05-27,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-05-28,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 5/10).
field_05,2025-05-29,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-05-30,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-05-31,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-01,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-02,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Бурая ржавчина (тяжесть 4/10).
field_05,2025-06-03,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-04,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-05,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-06,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-07,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Бурая ржавчина (тяжесть 2/10).
field_05,2025-06-08,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-09,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-10,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Пшеничный трипс (тяжесть 5/10).
field_05,2025-06-11,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-12,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-13,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 10%,Активности вредителей не обнаружено.
field_05,2025-06-14,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,🚨 Вспышка! Пшеничный трипс превысил ЭПВ (6/10).
field_05,2025-06-15,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-16,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-17,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-18,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Пшеничный трипс (тяжесть 3/10).
field_05,2025-06-19,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-20,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-21,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,🚨 Вспышка! Пшеничный трипс превысил ЭПВ (6/10).
field_05,2025-06-22,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-06-23,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-24,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-06-25,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Пшеничный трипс (тяжесть 5/10).
field_05,2025-06-26,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Септориоз (тяжесть 2/10).
field_05,2025-06-27,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Пшеничный трипс (тяжесть 2/10).
field_05,2025-06-28,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (12%),Активности вредителей не обнаружено.
field_05,2025-06-29,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (14%),Выявлен Септориоз (тяжесть 5/10).
field_05,2025-06-30,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 11%,Выявлен Серая зерновая совка (тяжесть 4/10).
field_05,2025-07-01,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-07-02,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-07-03,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-07-04,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-07-05,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-07-06,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-07-07,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Серая зерновая совка (тяжесть 4/10).
field_05,2025-07-08,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Серая зерновая совка (тяжесть 3/10).
field_05,2025-07-09,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 4/10).
field_05,2025-07-10,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 2/10).
field_05,2025-07-11,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_05,2025-07-12,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-07-13,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-07-14,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Септориоз (тяжесть 4/10).
field_05,2025-07-15,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Серая зерновая совка (тяжесть 5/10).
field_05,2025-07-16,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-07-17,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-07-18,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_05,2025-07-19,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 4/10).
