field_id,timestamp,date,machine_id,operation,lat,lon,speed,status,area_covered
field_04,2025-09-16T04:31:00Z,2025-09-16,combine_01,harvesting,43.469859,77.929364,5.0,working,54.2
field_04,2025-09-16T05:04:00Z,2025-09-16,combine_01,harvesting,43.4701,77.930171,5.2,working,55.0
field_04,2025-09-16T05:40:00Z,2025-09-16,combine_01,harvesting,43.470168,77.930565,7.1,working,55.8
field_04,2025-09-16T06:06:00Z,2025-09-16,combine_01,harvesting,43.470304,77.931302,5.9,working,56.6
field_04,2025-09-16T06:30:00Z,2025-09-16,combine_01,harvesting,43.470091,77.931942,6.8,working,57.4
field_04,2025-09-16T07:06:00Z,2025-09-16,combine_01,harvesting,43.470333,77.932533,6.3,working,58.1
field_04,2025-09-16T07:40:00Z,2025-09-16,combine_01,harvesting,43.470252,77.933049,4.5,working,58.9
field_04,2025-09-16T08:05:00Z,2025-09-16,combine_01,harvesting,43.470379,77.933826,5.6,working,59.7
field_04,2025-09-16T08:33:00Z,2025-09-16,combine_01,harvesting,43.470292,77.93456,7.6,working,60.5
field_04,2025-09-16T09:02:00Z,2025-09-16,combine_01,harvesting,43.470684,77.935346,5.9,working,61.3
field_04,2025-09-16T09:36:00Z,2025-09-16,combine_01,harvesting,43.470593,77.935601,6.4,finishing,62.1
field_04,2025-09-17T00:04:00Z,2025-09-17,combine_01,harvesting,43.470584,77.923509,5.1,starting,62.9
field_04,2025-09-17T00:34:00Z,2025-09-17,combine_01,harvesting,43.470765,77.924239,6.4,working,63.6
field_04,2025-09-17T01:06:00Z,2025-09-17,combine_01,harvesting,43.470851,77.925041,5.8,working,64.4
field_04,2025-09-17T01:30:00Z,2025-09-17,combine_01,harvesting,43.470877,77.925316,5.8,working,65.2
field_04,2025-09-17T02:10:00Z,2025-09-17,combine_01,harvesting,43.470903,77.926158,7.0,working,66.0
field_04,2025-09-17T02:34:00Z,2025-09-17,combine_01,harvesting,43.470903,77.926846,5.0,working,66.8
field_04,2025-09-17T03:10:00Z,2025-09-17,combine_01,harvesting,43.47111,77.927351,6.0,idle,67.6
field_04,2025-09-17T03:38:00Z,2025-09-17,combine_01,harvesting,43.471118,77.927951,4.1,working,68.4
field_04,2025-09-17T04:05:00Z,2025-09-17,combine_01,harvesting,43.471076,77.92883,7.7,working,69.1
field_04,2025-09-17T04:38:00Z,2025-09-17,combine_01,harvesting,43.471337,77.929326,7.3,working,69.9
field_04,2025-09-17T05:09:00Z,2025-09-17,combine_01,harvesting,43.471424,77.929868,4.3,working,70.7
field_04,2025-09-17T05:36:00Z,2025-09-17,combine_01,harvesting,43.471393,77.93061,5.2,working,71.5
field_04,2025-09-17T06:08:00Z,2025-09-17,combine_01,harvesting,43.471452,77.931157,6.3,working,72.3
field_04,2025-09-17T06:33:00Z,2025-09-17,combine_01,harvesting,43.471512,77.932057,4.3,working,73.1
field_04,2025-09-17T07:01:00Z,2025-09-17,combine_01,harvesting,43.471554,77.932589,4.7,working,73.9
field_04,2025-09-17T07:33:00Z,2025-09-17,combine_01,harvesting,43.471549,77.933208,5.6,working,74.6
field_04,2025-09-17T08:09:00Z,2025-09-17,combine_01,harvesting,43.47187,77.933822,7.1,working,75.4
field_04,2025-09-17T08:37:00Z,2025-09-17,combine_01,harvesting,43.471569,77.934704,6.3,working,76.2
field_04,2025-09-17T09:03:00Z,2025-09-17,combine_01,harvesting,43.471892,77.935054,5.4,working,77.0
field_04,2025-09-17T09:32:00Z,2025-09-17,combine_01,harvesting,43.471967,77.936037,7.2,finishing,77.8
field_04,2025-09-18T00:06:00Z,2025-09-18,combine_01,harvesting,43.471974,77.923618,6.9,starting,78.6
field_04,2025-09-18T00:30:00Z,2025-09-18,combine_01,harvesting,43.472143,77.924197,5.4,working,79.4
field_04,2025-09-18T01:03:00Z,2025-09-18,combine_01,harvesting,43.472266,77.924769,5.9,working,80.1
field_04,2025-09-18T01:30:00Z,2025-09-18,combine_01,harvesting,43.472258,77.92537,5.7,working,80.9
field_04,2025-09-18T02:09:00Z,2025-09-18,combine_01,harvesting,43.472247,77.926158,5.7,working,81.7
field_04,2025-09-18T02:36:00Z,2025-09-18,combine_01,harvesting,43.472299,77.926854,5.0,working,82.5
field_04,2025-09-18T03:10:00Z,2025-09-18,combine_01,harvesting,43.472492,77.927355,4.7,working,83.3
field_04,2025-09-18T03:30:00Z,2025-09-18,combine_01,harvesting,43.472567,77.928136,4.5,working,84.1
field_04,2025-09-18T04:07:00Z,2025-09-18,combine_01,harvesting,43.472469,77.92886,7.1,working,84.9
field_04,2025-09-18T04:33:00Z,2025-09-18,combine_01,harvesting,43.472678,77.929319,7.6,working,85.6
field_04,2025-09-18T05:09:00Z,2025-09-18,combine_01,harvesting,43.472606,77.930085,4.5,working,86.4
field_04,2025-09-18T05:33:00Z,2025-09-18,combine_01,harvesting,43.472818,77.930698,4.2,working,87.2
field_04,2025-09-18T06:09:00Z,2025-09-18,combine_01,harvesting,43.4727,77.931313,6.2,working,88.0
field_04,2025-09-18T06:32:00Z,2025-09-18,combine_01,harvesting,43.472718,77.931862,7.7,working,88.8
field_04,2025-09-18T07:02:00Z,2025-09-18,combine_01,harvesting,43.472966,77.932379,5.1,working,89.6
field_04,2025-09-18T07:37:00Z,2025-09-18,combine_01,harvesting,43.473045,77.933212,5.6,working,90.4
field_04,2025-09-18T08:00:00Z,2025-09-18,combine_01,harvesting,43.473154,77.934015,6.8,working,91.1
field_04,2025-09-18T08:40:00Z,2025-09-18,combine_01,harvesting,43.473276,77.934599,4.4,working,91.9
field_04,2025-09-18T09:08:00Z,2025-09-18,combine_01,harvesting,43.473261,77.935266,4.4,working,92.7
field_04,2025-09-18T09:31:00Z,2025-09-18,combine_01,harvesting,43.473213,77.935806,5.9,finishing,93.5
field_04,2025-09-19T00:00:00Z,2025-09-19,combine_01,harvesting,43.473391,77.923491,5.5,starting,94.3
field_04,2025-09-19T00:39:00Z,2025-09-19,combine_01,harvesting,43.473333,77.923898,4.3,working,95.1
field_04,2025-09-19T01:06:00Z,2025-09-19,combine_01,harvesting,43.473588,77.924815,4.0,working,95.9
field_04,2025-09-19T01:38:00Z,2025-09-19,combine_01,harvesting,43.473496,77.92555,6.2,working,96.6
field_04,2025-09-19T02:01:00Z,2025-09-19,combine_01,harvesting,43.473619,77.926122,6.0,working,97.4
field_04,2025-09-19T02:30:00Z,2025-09-19,combine_01,harvesting,43.473803,77.926652,5.6,working,98.2
field_04,2025-09-19T03:10:00Z,2025-09-19,combine_01,harvesting,43.473858,77.927404,4.3,working,99.0
field_04,2025-09-19T03:35:00Z,2025-09-19,combine_01,harvesting,43.473897,77.927965,4.6,working,99.8
field_04,2025-09-19T04:05:00Z,2025-09-19,combine_01,harvesting,43.473819,77.928798,4.8,working,100.6
field_04,2025-09-19T04:30:00Z,2025-09-19,combine_01,harvesting,43.474111,77.929323,6.7,idle,101.4
field_04,2025-09-19T05:06:00Z,2025-09-19,combine_01,harvesting,43.474049,77.929861,4.4,working,102.1
field_04,2025-09-19T05:38:00Z,2025-09-19,combine_01,harvesting,43.474014,77.930843,5.5,working,102.9
field_04,2025-09-19T06:09:00Z,2025-09-19,combine_01,harvesting,43.474004,77.931287,4.4,working,103.7
field_04,2025-09-19T06:33:00Z,2025-09-19,combine_01,harvesting,43.47403,77.931909,7.3,idle,104.5
field_04,2025-09-19T07:08:00Z,2025-09-19,combine_01,harvesting,43.47443,77.932637,4.3,working,105.3
field_04,2025-09-19T07:40:00Z,2025-09-19,combine_01,harvesting,43.474435,77.933518,4.0,working,106.1
field_04,2025-09-19T08:08:00Z,2025-09-19,combine_01,harvesting,43.474521,77.933933,4.8,working,106.9
field_04,2025-09-19T08:37:00Z,2025-09-19,combine_01,harvesting,43.474396,77.934668,4.7,working,107.6
field_04,2025-09-19T09:10:00Z,2025-09-19,combine_01,harvesting,43.474553,77.934967,6.2,working,108.4
field_04,2025-09-19T09:31:00Z,2025-09-19,combine_01,harvesting,43.474508,77.935996,6.5,finishing,109.2
field_05,2025-05-01T00:04:00Z,2025-05-01,sprayer_01,seeding,43.504808,78.513002,7.5,starting,0.0
field_05,2025-05-01T00:32:00Z,2025-05-01,sprayer_01,seeding,43.504928,78.513421,9.1,working,1.3
field_05,2025-05-01T01:00:00Z,2025-05-01,sprayer_01,seeding,43.505115,78.514185,7.8,idle,2.6
field_05,2025-05-01T01:37:00Z,2025-05-01,sprayer_01,seeding,43.504958,78.514934,6.3,working,3.9
field_05,2025-05-01T02:02:00Z,2025-05-01,sprayer_01,seeding,43.505534,78.515854,8.5,working,5.2
field_05,2025-05-01T02:38:00Z,2025-05-01,sprayer_01,seeding,43.505393,78.516279,9.5,working,6.5
field_05,2025-05-01T03:06:00Z,2025-05-01,sprayer_01,seeding,43.505472,78.516987,9.1,idle,7.8
field_05,2025-05-01T03:38:00Z,2025-05-01,sprayer_01,seeding,43.505651,78.5178,8.1,working,9.1
field_05,2025-05-01T04:01:00Z,2025-05-01,sprayer_01,seeding,43.505803,78.518558,8.2,working,10.4
field_05,2025-05-01T04:31:00Z,2025-05-01,sprayer_01,seeding,43.50579,78.519333,9.8,working,11.7
field_05,2025-05-01T05:06:00Z,2025-05-01,sprayer_01,seeding,43.506038,78.52006,6.3,working,13.0
field_05,2025-05-01T05:37:00Z,2025-05-01,sprayer_01,seeding,43.506074,78.52087,6.9,idle,14.3
field_05,2025-05-01T06:08:00Z,2025-05-01,sprayer_01,seeding,43.506139,78.521295,6.2,working,15.6
field_05,2025-05-01T06:32:00Z,2025-05-01,sprayer_01,seeding,43.506186,78.522202,7.9,idle,16.9
field_05,2025-05-01T07:08:00Z,2025-05-01,sprayer_01,seeding,43.506153,78.522774,9.9,working,18.2
field_05,2025-05-01T07:37:00Z,2025-05-01,sprayer_01,seeding,43.506513,78.523408,8.2,working,19.5
field_05,2025-05-01T08:03:00Z,2025-05-01,sprayer_01,seeding,43.506658,78.524044,9.9,working,20.8
field_05,2025-05-01T08:35:00Z,2025-05-01,sprayer_01,seeding,43.506601,78.524869,8.6,working,22.1
field_05,2025-05-01T09:06:00Z,2025-05-01,sprayer_01,seeding,43.50691,78.525574,8.6,working,23.4
field_05,2025-05-01T09:32:00Z,2025-05-01,sprayer_01,seeding,43.506862,78.526397,8.4,finishing,24.7
field_05,2025-05-02T00:01:00Z,2025-05-02,sprayer_01,seeding,43.506902,78.513148,8.3,starting,26.0
field_05,2025-05-02T00:34:00Z,2025-05-02,sprayer_01,seeding,43.507091,78.513634,9.8,working,27.3
field_05,2025-05-02T01:03:00Z,2025-05-02,sprayer_01,seeding,43.507107,78.514559,9.5,working,28.6
field_05,2025-05-02T01:39:00Z,2025-05-02,sprayer_01,seeding,43.507153,78.514977,8.4,working,29.9
field_05,2025-05-02T02:02:00Z,2025-05-02,sprayer_01,seeding,43.507227,78.515933,6.9,working,31.2
field_05,2025-05-02T02:38:00Z,2025-05-02,sprayer_01,seeding,43.507344,78.516517,6.0,working,32.5
field_05,2025-05-02T03:09:00Z,2025-05-02,sprayer_01,seeding,43.50741,78.517148,9.0,working,33.8
field_05,2025-05-02T03:38:00Z,2025-05-02,sprayer_01,seeding,43.507767,78.518013,7.0,working,35.1
field_05,2025-05-02T04:00:00Z,2025-05-02,sprayer_01,seeding,43.507839,78.518729,8.2,working,36.4
field_05,2025-05-02T04:35:00Z,2025-05-02,sprayer_01,seeding,43.507987,78.519283,8.8,working,37.7
field_05,2025-05-02T05:10:00Z,2025-05-02,sprayer_01,seeding,43.507904,78.519983,8.8,working,39.0
field_05,2025-05-02T05:34:00Z,2025-05-02,sprayer_01,seeding,43.508197,78.520519,7.5,working,40.3
field_05,2025-05-02T06:08:00Z,2025-05-02,sprayer_01,seeding,43.508192,78.521459,9.2,working,41.6
field_05,2025-05-02T06:38:00Z,2025-05-02,sprayer_01,seeding,43.508348,78.522133,8.0,working,42.9
field_05,2025-05-02T07:05:00Z,2025-05-02,sprayer_01,seeding,43.508481,78.522632,9.4,working,44.2
field_05,2025-05-02T07:37:00Z,2025-05-02,sprayer_01,seeding,43.508367,78.523419,8.3,working,45.5
field_05,2025-05-02T08:05:00Z,2025-05-02,sprayer_01,seeding,43.508614,78.52413,6.1,working,46.8
field_05,2025-05-02T08:36:00Z,2025-05-02,sprayer_01,seeding,43.508772,78.525028,9.5,working,48.1
field_05,2025-05-02T09:09:00Z,2025-05-02,sprayer_01,seeding,43.508646,78.525858,7.2,working,49.4
field_05,2025-05-02T09:36:00Z,2025-05-02,sprayer_01,seeding,43.508876,78.52616,8.7,finishing,50.7
field_05,2025-05-03T00:08:00Z,2025-05-03,sprayer_01,seeding,43.50901,78.512972,8.6,starting,52.0
field_05,2025-05-03T00:34:00Z,2025-05-03,sprayer_01,seeding,43.509003,78.5138,6.9,working,53.3
field_05,2025-05-03T01:05:00Z,2025-05-03,sprayer_01,seeding,43.509234,78.514336,8.0,working,54.6
field_05,2025-05-03T01:35:00Z,2025-05-03,sprayer_01,seeding,43.509386,78.514915,9.6,working,55.9
field_05,2025-05-03T02:06:00Z,2025-05-03,sprayer_01,seeding,43.509227,78.515873,6.7,working,57.2
field_05,2025-05-03T02:36:00Z,2025-05-03,sprayer_01,seeding,43.509445,78.516546,7.1,working,58.5
field_05,2025-05-03T03:07:00Z,2025-05-03,sprayer_01,seeding,43.509708,78.517186,9.1,working,59.8
field_05,2025-05-03T03:39:00Z,2025-05-03,sprayer_01,seeding,43.509737,78.517876,7.8,working,61.1
field_05,2025-05-03T04:08:00Z,2025-05-03,sprayer_01,seeding,43.50966,78.518483,9.8,working,62.4
field_05,2025-05-03T04:34:00Z,2025-05-03,sprayer_01,seeding,43.509721,78.519219,9.3,working,63.7
field_05,2025-05-03T05:09:00Z,2025-05-03,sprayer_01,seeding,43.510131,78.519873,8.8,working,65.0
field_05,2025-05-03T05:32:00Z,2025-05-03,sprayer_01,seeding,43.510074,78.520516,7.6,working,66.3
field_05,2025-05-03T06:01:00Z,2025-05-03,sprayer_01,seeding,43.510189,78.521521,6.3,working,67.6
field_05,2025-05-03T06:37:00Z,2025-05-03,sprayer_01,seeding,43.510288,78.522122,9.2,idle,68.9
field_05,2025-05-03T07:07:00Z,2025-05-03,sprayer_01,seeding,43.510324,78.522957,9.8,working,70.2
field_05,2025-05-03T07:35:00Z,2025-05-03,sprayer_01,seeding,43.510542,78.523303,9.5,working,71.5
field_05,2025-05-03T08:02:00Z,2025-05-03,sprayer_01,seeding,43.510498,78.524123,9.6,working,72.8
field_05,2025-05-03T08:40:00Z,2025-05-03,sprayer_01,seeding,43.510766,78.524878,8.2,working,74.1
field_05,2025-05-03T09:09:00Z,2025-05-03,sprayer_01,seeding,43.510769,78.525539,7.1,working,75.4
field_05,2025-05-03T09:39:00Z,2025-05-03,sprayer_01,seeding,43.510757,78.526174,6.5,finishing,76.7
field_05,2025-05-04T00:08:00Z,2025-05-04,sprayer_01,seeding,43.511256,78.513107,7.6,starting,78.0
field_05,2025-05-04T00:38:00Z,2025-05-04,sprayer_01,seeding,43.51107,78.513673,6.8,working,79.3
field_05,2025-05-04T01:05:00Z,2025-05-04,sprayer_01,seeding,43.511089,78.514079,8.1,working,80.6
field_05,2025-05-04T01:35:00Z,2025-05-04,sprayer_01,seeding,43.511304,78.515043,8.0,working,81.9
field_05,2025-05-04T02:03:00Z,2025-05-04,sprayer_01,seeding,43.51143,78.515625,6.2,idle,83.2
field_05,2025-05-04T02:30:00Z,2025-05-04,sprayer_01,seeding,43.511436,78.516092,7.9,working,84.5
field_05,2025-05-04T03:01:00Z,2025-05-04,sprayer_01,seeding,43.511679,78.517094,8.8,working,85.8
field_05,2025-05-04T03:39:00Z,2025-05-04,sprayer_01,seeding,43.511666,78.517757,8.0,working,87.1
field_05,2025-05-04T04:03:00Z,2025-05-04,sprayer_01,seeding,43.511688,78.518639,7.3,working,88.4
field_05,2025-05-04T04:38:00Z,2025-05-04,sprayer_01,seeding,43.512008,78.519302,9.4,working,89.7
field_05,2025-05-04T05:02:00Z,2025-05-04,sprayer_01,seeding,43.51213,78.519946,7.9,working,91.0
field_05,2025-05-04T05:37:00Z,2025-05-04,sprayer_01,seeding,43.512139,78.520901,9.3,working,92.3
field_05,2025-05-04T06:09:00Z,2025-05-04,sprayer_01,seeding,43.512189,78.521564,9.2,working,93.6
field_05,2025-05-04T06:32:00Z,2025-05-04,sprayer_01,seeding,43.512322,78.522389,7.5,working,94.9
field_05,2025-05-04T07:01:00Z,2025-05-04,sprayer_01,seeding,43.512423,78.522878,7.7,working,96.2
field_05,2025-05-04T07:34:00Z,2025-05-04,sprayer_01,seeding,43.51258,78.523494,9.9,idle,97.5
field_05,2025-05-04T08:09:00Z,2025-05-04,sprayer_01,seeding,43.512792,78.524159,6.9,working,98.8
field_05,2025-05-04T08:40:00Z,2025-05-04,sprayer_01,seeding,43.512536,78.525053,6.3,working,100.1
field_05,2025-05-04T09:00:00Z,2025-05-04,sprayer_01,seeding,43.512749,78.525788,9.7,working,101.4
field_05,2025-05-04T09:33:00Z,2025-05-04,sprayer_01,seeding,43.512851,78.52635,8.2,finishing,102.7
field_05,2025-05-05T00:08:00Z,2025-05-05,sprayer_01,seeding,43.51291,78.512883,8.3,starting,104.0
field_05,2025-05-05T00:37:00Z,2025-05-05,sprayer_01,seeding,43.513082,78.513577,7.5,working,105.3
field_05,2025-05-05T01:04:00Z,2025-05-05,sprayer_01,seeding,43.513285,78.514269,9.1,working,106.6
field_05,2025-05-05T01:36:00Z,2025-05-05,sprayer_01,seeding,43.513526,78.515268,7.4,working,107.9
field_05,2025-05-05T02:06:00Z,2025-05-05,sprayer_01,seeding,43.513345,78.515711,6.5,working,109.2
field_05,2025-05-05T02:38:00Z,2025-05-05,sprayer_01,seeding,43.513644,78.51653,6.6,working,110.5
field_05,2025-05-05T03:10:00Z,2025-05-05,sprayer_01,seeding,43.513846,78.51736,8.3,working,111.8
field_05,2025-05-05T03:37:00Z,2025-05-05,sprayer_01,seeding,43.513699,78.518086,7.8,working,113.1
field_05,2025-05-05T04:00:00Z,2025-05-05,sprayer_01,seeding,43.513979,78.518678,8.4,working,114.4
field_05,2025-05-05T04:35:00Z,2025-05-05,sprayer_01,seeding,43.514069,78.519405,6.0,working,115.7
field_05,2025-05-05T05:09:00Z,2025-05-05,sprayer_01,seeding,43.514193,78.519978,9.5,working,117.0
field_05,2025-05-05T05:39:00Z,2025-05-05,sprayer_01,seeding,43.514188,78.52076,7.7,working,118.3
field_05,2025-05-05T06:02:00Z,2025-05-05,sprayer_01,seeding,43.514355,78.521246,8.2,working,119.6
field_05,2025-05-05T06:34:00Z,2025-05-05,sprayer_01,seeding,43.514511,78.522049,6.3,working,120.9
field_05,2025-05-05T07:07:00Z,2025-05-05,sprayer_01,seeding,43.514394,78.522757,8.8,working,122.2
field_05,2025-05-05T07:31:00Z,2025-05-05,sprayer_01,seeding,43.514629,78.523465,7.4,working,123.5
field_05,2025-05-05T08:06:00Z,2025-05-05,sprayer_01,seeding,43.514642,78.524192,9.6,working,124.8
field_05,2025-05-05T08:35:00Z,2025-05-05,sprayer_01,seeding,43.514794,78.52503,7.2,idle,126.1
field_05,2025-05-05T09:04:00Z,2025-05-05,sprayer_01,seeding,43.514844,78.525523,7.0,working,127.4
field_05,2025-05-05T09:33:00Z,2025-05-05,sprayer_01,seeding,43.514978,78.526363,7.6,finishing,128.7
field_05,2025-05-21T00:06:00Z,2025-05-21,sprayer_01,fertilizing,43.504827,78.512779,8.5,starting,0.0
field_05,2025-05-21T00:31:00Z,2025-05-21,sprayer_01,fertilizing,43.505145,78.513577,10.5,working,2.2
field_05,2025-05-21T01:10:00Z,2025-05-21,sprayer_01,fertilizing,43.505146,78.514268,9.8,working,4.3
field_05,2025-05-21T01:39:00Z,2025-05-21,sprayer_01,fertilizing,43.505567,78.514845,11.9,idle,6.5
field_05,2025-05-21T02:00:00Z,2025-05-21,sprayer_01,fertilizing,43.505681,78.515775,10.5,working,8.7
field_05,2025-05-21T02:40:00Z,2025-05-21,sprayer_01,fertilizing,43.50578,78.51624,9.9,working,10.8
field_05,2025-05-21T03:00:00Z,2025-05-21,sprayer_01,fertilizing,43.50593,78.516912,10.1,working,13.0
field_05,2025-05-21T03:38:00Z,2025-05-21,sprayer_01,fertilizing,43.506179,78.517867,10.1,working,15.2
field_05,2025-05-21T04:08:00Z,2025-05-21,sprayer_01,fertilizing,43.506352,78.518462,8.5,working,17.3
field_05,2025-05-21T04:31:00Z,2025-05-21,sprayer_01,fertilizing,43.506265,78.519192,10.5,working,19.5
field_05,2025-05-21T05:01:00Z,2025-05-21,sprayer_01,fertilizing,43.506356,78.519961,11.1,working,21.7
field_05,2025-05-21T05:40:00Z,2025-05-21,sprayer_01,fertilizing,43.506786,78.520862,11.7,working,23.8
field_05,2025-05-21T06:04:00Z,2025-05-21,sprayer_01,fertilizing,43.506832,78.521327,9.9,working,26.0
field_05,2025-05-21T06:40:00Z,2025-05-21,sprayer_01,fertilizing,43.507118,78.522026,10.7,working,28.2
field_05,2025-05-21T07:06:00Z,2025-05-21,sprayer_01,fertilizing,43.507128,78.522543,10.9,working,30.3
field_05,2025-05-21T07:33:00Z,2025-05-21,sprayer_01,fertilizing,43.507509,78.523655,10.7,working,32.5
field_05,2025-05-21T08:00:00Z,2025-05-21,sprayer_01,fertilizing,43.507718,78.524168,10.2,working,34.7
field_05,2025-05-21T08:39:00Z,2025-05-21,sprayer_01,fertilizing,43.50782,78.525002,8.2,working,36.8
field_05,2025-05-21T09:03:00Z,2025-05-21,sprayer_01,fertilizing,43.507984,78.525661,11.5,working,39.0
field_05,2025-05-21T09:36:00Z,2025-05-21,sprayer_01,fertilizing,43.50816,78.526218,10.6,finishing,41.2
field_05,2025-05-22T00:04:00Z,2025-05-22,sprayer_01,fertilizing,43.508638,78.512973,8.3,starting,43.3
field_05,2025-05-22T00:38:00Z,2025-05-22,sprayer_01,fertilizing,43.508285,78.513646,9.0,working,45.5
field_05,2025-05-22T01:10:00Z,2025-05-22,sprayer_01,fertilizing,43.508566,78.514331,9.2,working,47.7
field_05,2025-05-22T01:35:00Z,2025-05-22,sprayer_01,fertilizing,43.508844,78.515082,9.5,working,49.8
field_05,2025-05-22T02:08:00Z,2025-05-22,sprayer_01,fertilizing,43.508957,78.51577,9.6,working,52.0
field_05,2025-05-22T02:38:00Z,2025-05-22,sprayer_01,fertilizing,43.509273,78.516584,8.5,working,54.2
field_05,2025-05-22T03:06:00Z,2025-05-22,sprayer_01,fertilizing,43.50922,78.517336,8.4,working,56.3
field_05,2025-05-22T03:30:00Z,2025-05-22,sprayer_01,fertilizing,43.509709,78.517838,11.5,working,58.5
field_05,2025-05-22T04:04:00Z,2025-05-22,sprayer_01,fertilizing,43.509499,78.518721,9.7,working,60.7
field_05,2025-05-22T04:30:00Z,2025-05-22,sprayer_01,fertilizing,43.509734,78.519224,8.1,working,62.8
field_05,2025-05-22T05:06:00Z,2025-05-22,sprayer_01,fertilizing,43.510062,78.520153,8.2,working,65.0
field_05,2025-05-22T05:35:00Z,2025-05-22,sprayer_01,fertilizing,43.510353,78.520865,8.3,working,67.2
field_05,2025-05-22T06:10:00Z,2025-05-22,sprayer_01,fertilizing,43.510305,78.521611,8.9,working,69.3
field_05,2025-05-22T06:31:00Z,2025-05-22,sprayer_01,fertilizing,43.51036,78.521863,9.0,working,71.5
field_05,2025-05-22T07:00:00Z,2025-05-22,sprayer_01,fertilizing,43.510786,78.522915,9.5,working,73.7
field_05,2025-05-22T07:37:00Z,2025-05-22,sprayer_01,fertilizing,43.510802,78.52349,10.9,working,75.8
field_05,2025-05-22T08:08:00Z,2025-05-22,sprayer_01,fertilizing,43.511098,78.524334,11.4,working,78.0
field_05,2025-05-22T08:40:00Z,2025-05-22,sprayer_01,fertilizing,43.511136,78.524863,11.4,working,80.2
field_05,2025-05-22T09:08:00Z,2025-05-22,sprayer_01,fertilizing,43.511312,78.525331,11.1,working,82.3
field_05,2025-05-22T09:32:00Z,2025-05-22,sprayer_01,fertilizing,43.511574,78.526468,10.6,finishing,84.5
field_05,2025-05-23T00:00:00Z,2025-05-23,sprayer_01,fertilizing,43.511804,78.512914,9.0,starting,86.7
field_05,2025-05-23T00:38:00Z,2025-05-23,sprayer_01,fertilizing,43.511954,78.513818,9.0,working,88.8
field_05,2025-05-23T01:00:00Z,2025-05-23,sprayer_01,fertilizing,43.512088,78.514304,10.1,working,91.0
field_05,2025-05-23T01:30:00Z,2025-05-23,sprayer_01,fertilizing,43.512305,78.515198,8.7,working,93.2
field_05,2025-05-23T02:04:00Z,2025-05-23,sprayer_01,fertilizing,43.512312,78.515732,11.3,working,95.3
field_05,2025-05-23T02:31:00Z,2025-05-23,sprayer_01,fertilizing,43.51252,78.516361,9.8,working,97.5
field_05,2025-05-23T03:04:00Z,2025-05-23,sprayer_01,fertilizing,43.512864,78.517226,8.0,working,99.7
field_05,2025-05-23T03:32:00Z,2025-05-23,sprayer_01,fertilizing,43.512991,78.517951,9.8,working,101.8
field_05,2025-05-23T04:04:00Z,2025-05-23,sprayer_01,fertilizing,43.512975,78.518764,10.9,working,104.0
field_05,2025-05-23T04:40:00Z,2025-05-23,sprayer_01,fertilizing,43.51334,78.519181,10.8,working,106.2
field_05,2025-05-23T05:09:00Z,2025-05-23,sprayer_01,fertilizing,43.513205,78.520005,10.5,working,108.3
field_05,2025-05-23T05:30:00Z,2025-05-23,sprayer_01,fertilizing,43.513609,78.520608,8.8,working,110.5
field_05,2025-05-23T06:07:00Z,2025-05-23,sprayer_01,fertilizing,43.51372,78.521406,11.2,idle,112.7
field_05,2025-05-23T06:33:00Z,2025-05-23,sprayer_01,fertilizing,43.513776,78.522061,9.4,working,114.8
field_05,2025-05-23T07:09:00Z,2025-05-23,sprayer_01,fertilizing,43.514051,78.5228,8.2,working,117.0
field_05,2025-05-23T07:36:00Z,2025-05-23,sprayer_01,fertilizing,43.514422,78.523241,9.0,working,119.2
field_05,2025-05-23T08:02:00Z,2025-05-23,sprayer_01,fertilizing,43.514545,78.524276,11.3,working,121.3
field_05,2025-05-23T08:35:00Z,2025-05-23,sprayer_01,fertilizing,43.514516,78.525068,9.5,working,123.5
field_05,2025-05-23T09:10:00Z,2025-05-23,sprayer_01,fertilizing,43.514646,78.525899,10.4,working,125.7
field_05,2025-05-23T09:40:00Z,2025-05-23,sprayer_01,fertilizing,43.514947,78.526444,9.1,finishing,127.8
field_05,2025-06-15T00:02:00Z,2025-06-15,sprayer_01,spraying,43.504764,78.51277,10.8,starting,0.0
field_05,2025-06-15T00:32:00Z,2025-06-15,sprayer_01,spraying,43.505008,78.513837,7.1,working,3.2
field_05,2025-06-15T01:04:00Z,2025-06-15,sprayer_01,spraying,43.505468,78.514348,10.0,working,6.5
field_05,2025-06-15T01:36:00Z,2025-06-15,sprayer_01,spraying,43.505589,78.514949,8.5,working,9.8
field_05,2025-06-15T02:05:00Z,2025-06-15,sprayer_01,spraying,43.50588,78.515743,9.9,working,13.0
field_05,2025-06-15T02:38:00Z,2025-06-15,sprayer_01,spraying,43.506304,78.516386,10.6,working,16.2
field_05,2025-06-15T03:04:00Z,2025-06-15,sprayer_01,spraying,43.506582,78.517147,9.5,idle,19.5
field_05,2025-06-15T03:39:00Z,2025-06-15,sprayer_01,spraying,43.506657,78.517883,8.5,working,22.8
field_05,2025-06-15T04:02:00Z,2025-06-15,sprayer_01,spraying,43.506864,78.518891,7.8,working,26.0
field_05,2025-06-15T04:34:00Z,2025-06-15,sprayer_01,spraying,43.507301,78.519148,7.7,working,29.2
field_05,2025-06-15T05:10:00Z,2025-06-15,sprayer_01,spraying,43.507365,78.519907,8.7,working,32.5
field_05,2025-06-15T05:36:00Z,2025-06-15,sprayer_01,spraying,43.507768,78.520846,8.8,working,35.8
